name,type,height,perimeter,width,route,route_name,route_nickname,route_type,longitude,latitude
サザンカ,中木,2.1,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5539827,35.6680087
クスノキ,高木,10,180,4,112,ひばりヶ丘停車場線,,一般都道,139.5539591,35.6679732
サザンカ,中木,2.4,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5539337,35.667939
クスノキ,高木,10,160,5,112,ひばりヶ丘停車場線,,一般都道,139.5538987,35.6678932
サザンカ,中木,2.4,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5538011,35.6677247
クスノキ,高木,9,150,5,112,ひばりヶ丘停車場線,,一般都道,139.5537821,35.6676893
サザンカ,中木,2.3,0,0,112,ひばりヶ丘停車場線,,一般都道,139.553771,35.6676466
クスノキ,高木,9,180,6,112,ひばりヶ丘停車場線,,一般都道,139.553752,35.6676095
サザンカ,中木,2.3,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5537342,35.6675694
コブシ,高木,5.5,35,2,112,ひばりヶ丘停車場線,,一般都道,139.5531593,35.6662581
コブシ,高木,9,80,4,112,ひばりヶ丘停車場線,,一般都道,139.5530597,35.6660158
コブシ,高木,6.5,35,3,112,ひばりヶ丘停車場線,,一般都道,139.5530321,35.6659427
コブシ,高木,7.5,60,4,112,ひばりヶ丘停車場線,,一般都道,139.5530021,35.6658239
コブシ,高木,6,29,2,112,ひばりヶ丘停車場線,,一般都道,139.5529616,35.6651968
コブシ,高木,8,60,4,112,ひばりヶ丘停車場線,,一般都道,139.5529556,35.6652777
コブシ,高木,6,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5529509,35.6653112
コブシ,高木,6,60,3,112,ひばりヶ丘停車場線,,一般都道,139.552871,35.6649727
コブシ,高木,7.5,65,3,112,ひばりヶ丘停車場線,,一般都道,139.5528578,35.6651142
コブシ,高木,6,50,3,112,ひばりヶ丘停車場線,,一般都道,139.5528549,35.6651643
ハナミズキ,高木,4,19,1,112,ひばりヶ丘停車場線,,一般都道,139.5528424,35.6652739
コブシ,高木,5,37,2,112,ひばりヶ丘停車場線,,一般都道,139.5528378,35.6653219
コブシ,高木,7.5,74,3,112,ひばりヶ丘停車場線,,一般都道,139.5528375,35.665369
コブシ,高木,8,77,4,112,ひばりヶ丘停車場線,,一般都道,139.5528309,35.665421
コブシ,高木,8,65,3,112,ひばりヶ丘停車場線,,一般都道,139.5528254,35.6654699
コブシ,高木,8,75,4,112,ひばりヶ丘停車場線,,一般都道,139.5528238,35.6655182
コブシ,高木,8,60,3,112,ひばりヶ丘停車場線,,一般都道,139.5528237,35.6656167
コブシ,高木,7,52,3,112,ひばりヶ丘停車場線,,一般都道,139.5528205,35.6655695
ユリノキ,高木,9,125,3,112,ひばりヶ丘停車場線,,一般都道,139.54933,35.74668796
ユリノキ,高木,8,106,3,112,ひばりヶ丘停車場線,,一般都道,139.549305,35.74659864
ユリノキ,高木,8,115,3,112,ひばりヶ丘停車場線,,一般都道,139.5492667,35.7466133
ユリノキ,高木,8,95,3,112,ひばりヶ丘停車場線,,一般都道,139.5491731,35.74664632
ユリノキ,高木,8,101,3,112,ひばりヶ丘停車場線,,一般都道,139.5491546,35.74675029
ユリノキ,高木,8,110,3,112,ひばりヶ丘停車場線,,一般都道,139.5490969,35.74677198
ユリノキ,高木,8,120,3,112,ひばりヶ丘停車場線,,一般都道,139.5490383,35.74669493
ユリノキ,高木,7,110,3,112,ひばりヶ丘停車場線,,一般都道,139.5489917,35.74680918
ユリノキ,高木,8,91,2,112,ひばりヶ丘停車場線,,一般都道,139.5489638,35.74671931
ユリノキ,高木,8,118,3,112,ひばりヶ丘停車場線,,一般都道,139.54889,35.74674718
ユリノキ,高木,8,116,3,112,ひばりヶ丘停車場線,,一般都道,139.5488797,35.74684968
ユリノキ,高木,8,115,3,112,ひばりヶ丘停車場線,,一般都道,139.5488228,35.74676932
ユリノキ,高木,8,99,2,112,ひばりヶ丘停車場線,,一般都道,139.5488043,35.74687422
ユリノキ,高木,8,115,3,112,ひばりヶ丘停車場線,,一般都道,139.54875,35.7468948
ユリノキ,高木,8,136,3,112,ひばりヶ丘停車場線,,一般都道,139.5487272,35.74680289
ハナミズキ,高木,4,23,2,112,ひばりヶ丘停車場線,,一般都道,139.5486852,35.74691675
ユリノキ,高木,8,100,3,112,ひばりヶ丘停車場線,,一般都道,139.5486268,35.74693842
ユリノキ,高木,8,118,3,112,ひばりヶ丘停車場線,,一般都道,139.5485579,35.74686235
ユリノキ,高木,8,82,3,112,ひばりヶ丘停車場線,,一般都道,139.5484766,35.74699216
ユリノキ,高木,8,104,3,112,ひばりヶ丘停車場線,,一般都道,139.5484466,35.74690327
ユリノキ,高木,8,107,3,112,ひばりヶ丘停車場線,,一般都道,139.5483767,35.74692602
ユリノキ,高木,8,129,3,112,ひばりヶ丘停車場線,,一般都道,139.5483401,35.74703913
ユリノキ,高木,8,117,3,112,ひばりヶ丘停車場線,,一般都道,139.5483197,35.74694769
ユリノキ,高木,8,124,3,112,ひばりヶ丘停車場線,,一般都道,139.5482589,35.74706988
ユリノキ,高木,7,112,3,112,ひばりヶ丘停車場線,,一般都道,139.5482566,35.74697057
ユリノキ,高木,8,104,3,112,ひばりヶ丘停車場線,,一般都道,139.5481956,35.74699137
ユリノキ,高木,8,11,3,112,ひばりヶ丘停車場線,,一般都道,139.548081,35.74712587
ユリノキ,高木,9,130,3,112,ひばりヶ丘停車場線,,一般都道,139.5480771,35.74702831
ユリノキ,高木,6,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5480267,35.74714383
ユリノキ,高木,8,104,3,112,ひばりヶ丘停車場線,,一般都道,139.5480009,35.74705289
ユリノキ,高木,8,102,3,112,ひばりヶ丘停車場線,,一般都道,139.5479314,35.74707917
ユリノキ,高木,9,118,3,112,ひばりヶ丘停車場線,,一般都道,139.547741,35.74714306
ユリノキ,高木,8,93,3,112,ひばりヶ丘停車場線,,一般都道,139.547612,35.74718855
ユリノキ,高木,8,102,3,112,ひばりヶ丘停車場線,,一般都道,139.5475832,35.7473
ユリノキ,高木,8,107,3,112,ひばりヶ丘停車場線,,一般都道,139.5475354,35.74721539
ユリノキ,高木,8,90,3,112,ひばりヶ丘停車場線,,一般都道,139.5475315,35.74731703
ユリノキ,高木,8,112,3,112,ひばりヶ丘停車場線,,一般都道,139.5474857,35.74733289
ユリノキ,高木,8,112,3,112,ひばりヶ丘停車場線,,一般都道,139.5474733,35.7472387
ユリノキ,高木,7,100,3,112,ひばりヶ丘停車場線,,一般都道,139.5474363,35.74734958
ユリノキ,高木,9,98,3,112,ひばりヶ丘停車場線,,一般都道,139.5473707,35.74737268
ユリノキ,高木,8,122,3,112,ひばりヶ丘停車場線,,一般都道,139.5473571,35.74727812
ユリノキ,高木,7,111,3,112,ひばりヶ丘停車場線,,一般都道,139.5472443,35.74741547
ユリノキ,高木,8,108,3,112,ひばりヶ丘停車場線,,一般都道,139.5472071,35.74733026
ユリノキ,高木,8,11,3,112,ひばりヶ丘停車場線,,一般都道,139.5471484,35.74735057
ユリノキ,高木,8,113,3,112,ひばりヶ丘停車場線,,一般都道,139.5470909,35.74737048
ユリノキ,高木,8,132,3,112,ひばりヶ丘停車場線,,一般都道,139.5470687,35.74747547
ユリノキ,高木,8,92,2,112,ひばりヶ丘停車場線,,一般都道,139.5469896,35.74750371
ユリノキ,高木,8,105,3,112,ひばりヶ丘停車場線,,一般都道,139.5469188,35.74752952
ユリノキ,高木,8,109,4,112,ひばりヶ丘停車場線,,一般都道,139.5469085,35.74743169
ハナミズキ,高木,5,22,3,112,ひばりヶ丘停車場線,,一般都道,139.5467993,35.74757105
ユリノキ,高木,7,87,3,112,ひばりヶ丘停車場線,,一般都道,139.5467487,35.74758901
ユリノキ,高木,8,133,3,112,ひばりヶ丘停車場線,,一般都道,139.5467132,35.74750246
ユリノキ,高木,7,115,2,112,ひばりヶ丘停車場線,,一般都道,139.5466984,35.74760641
ユリノキ,高木,8,104,3,112,ひばりヶ丘停車場線,,一般都道,139.5466634,35.74752054
ユリノキ,高木,7,49,2,112,ひばりヶ丘停車場線,,一般都道,139.5466478,35.74762474
ユリノキ,高木,8,75,3,112,ひばりヶ丘停車場線,,一般都道,139.546601,35.74754252
ユリノキ,高木,8,119,3,112,ひばりヶ丘停車場線,,一般都道,139.5465522,35.74755916
ハナミズキ,高木,5,22,2,112,ひばりヶ丘停車場線,,一般都道,139.5465344,35.74766558
ユリノキ,高木,8,116,2,112,ひばりヶ丘停車場線,,一般都道,139.5464946,35.74757978
ヤマモモ,高木,6,96,8,112,ひばりヶ丘停車場線,,一般都道,139.5461575,35.74764446
ハナミズキ,高木,4,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5461562,35.7477979
ハナミズキ,高木,5,54,3,112,ひばりヶ丘停車場線,,一般都道,139.546074,35.74782765
ヤマモモ,高木,7,113,7,112,ひばりヶ丘停車場線,,一般都道,139.5460565,35.74767972
ハナミズキ,高木,6,57,3,112,ひばりヶ丘停車場線,,一般都道,139.5460512,35.74773848
ハナミズキ,高木,4,34,2,112,ひばりヶ丘停車場線,,一般都道,139.5459959,35.7478562
ハナミズキ,高木,5,24,2,112,ひばりヶ丘停車場線,,一般都道,139.5459729,35.74776341
ハナミズキ,高木,6,46,3,112,ひばりヶ丘停車場線,,一般都道,139.5459139,35.74788469
ハナミズキ,高木,6,56,2,112,ひばりヶ丘停車場線,,一般都道,139.545895,35.74779388
ハナミズキ,高木,5,43,3,112,ひばりヶ丘停車場線,,一般都道,139.5458037,35.74792611
ハナミズキ,高木,6,46,3,112,ひばりヶ丘停車場線,,一般都道,139.5457353,35.74785002
ハナミズキ,高木,5,20,2,112,ひばりヶ丘停車場線,,一般都道,139.545721,35.74795767
ハナミズキ,高木,4,30,2,112,ひばりヶ丘停車場線,,一般都道,139.5456526,35.74788004
ハナミズキ,高木,4,38,2,112,ひばりヶ丘停車場線,,一般都道,139.5456412,35.7479844
ハナミズキ,高木,6,41,2,112,ひばりヶ丘停車場線,,一般都道,139.5455745,35.74790882
ハナミズキ,高木,6,56,2,112,ひばりヶ丘停車場線,,一般都道,139.5455596,35.74801379
ハナミズキ,高木,5,56,3,112,ひばりヶ丘停車場線,,一般都道,139.5454947,35.74793892
ハナミズキ,高木,5,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5454753,35.74804398
ハナミズキ,高木,5,60,2,112,ひばりヶ丘停車場線,,一般都道,139.5453526,35.74808939
ハナミズキ,高木,5,45,3,112,ひばりヶ丘停車場線,,一般都道,139.5453148,35.74800283
ハナミズキ,高木,4,36,2,112,ひばりヶ丘停車場線,,一般都道,139.5452669,35.74811949
ハナミズキ,高木,6,61,3,112,ひばりヶ丘停車場線,,一般都道,139.5452344,35.74803083
ハナミズキ,高木,4,45,3,112,ひばりヶ丘停車場線,,一般都道,139.5451887,35.74814718
ハナミズキ,高木,4,37,2,112,ひばりヶ丘停車場線,,一般都道,139.5449479,35.74823303
ハナミズキ,高木,5,60,3,112,ひばりヶ丘停車場線,,一般都道,139.5448125,35.74828138
ハナミズキ,高木,5,54,3,112,ひばりヶ丘停車場線,,一般都道,139.5447367,35.74831006
ハナミズキ,高木,5,39,3,112,ひばりヶ丘停車場線,,一般都道,139.5446649,35.74823668
ハナミズキ,高木,4,26,2,112,ひばりヶ丘停車場線,,一般都道,139.5446499,35.74834063
ハナミズキ,高木,4,44,2,112,ひばりヶ丘停車場線,,一般都道,139.5444513,35.74841231
ハナミズキ,高木,6,65,3,112,ひばりヶ丘停車場線,,一般都道,139.5443821,35.74833781
ハナミズキ,高木,4,22,2,112,ひばりヶ丘停車場線,,一般都道,139.5443706,35.74844128
ハナミズキ,高木,6,59,3,112,ひばりヶ丘停車場線,,一般都道,139.5443025,35.7483658
ハナミズキ,高木,5,54,3,112,ひばりヶ丘停車場線,,一般都道,139.5442866,35.74847248
ハナミズキ,高木,5,60,3,112,ひばりヶ丘停車場線,,一般都道,139.5442069,35.74850035
ハナミズキ,高木,6,61,4,112,ひばりヶ丘停車場線,,一般都道,139.5442033,35.74840102
ハナミズキ,高木,5,53,4,112,ひばりヶ丘停車場線,,一般都道,139.5440096,35.748473
ハナミズキ,高木,5,42,4,112,ひばりヶ丘停車場線,,一般都道,139.5439278,35.74850061
ハナミズキ,高木,5,27,3,112,ひばりヶ丘停車場線,,一般都道,139.5438412,35.74853179
ハナミズキ,高木,5,25,3,112,ひばりヶ丘停車場線,,一般都道,139.5437613,35.74856211
ハナミズキ,高木,5,50,3,112,ひばりヶ丘停車場線,,一般都道,139.5436806,35.74859135
ハナミズキ,高木,5,36,2,112,ひばりヶ丘停車場線,,一般都道,139.5435863,35.739959
ハナミズキ,高木,5,26,2,112,ひばりヶ丘停車場線,,一般都道,139.5435851,35.74010981
ハナミズキ,高木,5,25,2,112,ひばりヶ丘停車場線,,一般都道,139.5435816,35.74032716
ハナミズキ,高木,5,32,2,112,ひばりヶ丘停車場線,,一般都道,139.543581,35.74028732
ハナミズキ,高木,5,24,2,112,ひばりヶ丘停車場線,,一般都道,139.5435806,35.73984192
ハナミズキ,高木,5,25,2,112,ひばりヶ丘停車場線,,一般都道,139.5435796,35.74050602
ハナミズキ,高木,5,38,2,112,ひばりヶ丘停車場線,,一般都道,139.543579,35.7396498
ハナミズキ,高木,5,31,2,112,ひばりヶ丘停車場線,,一般都道,139.543579,35.74046952
ハナミズキ,高木,5,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5435774,35.7405527
ハナミズキ,高木,5,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5435773,35.73943163
ハナミズキ,高木,5,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5435769,35.74064223
ハナミズキ,高木,6,49,3,112,ひばりヶ丘停車場線,,一般都道,139.5435755,35.74862786
ハナミズキ,高木,5,45,2,112,ひばりヶ丘停車場線,,一般都道,139.5435705,35.73925477
ハナミズキ,高木,5,34,2,112,ひばりヶ丘停車場線,,一般都道,139.5435672,35.74093756
ハナミズキ,高木,5,49,2,112,ひばりヶ丘停車場線,,一般都道,139.5435639,35.74099591
ハナミズキ,高木,5,41,3,112,ひばりヶ丘停車場線,,一般都道,139.5435464,35.7391312
ハナミズキ,高木,5,32,3,112,ひばりヶ丘停車場線,,一般都道,139.5435423,35.73905631
ハナミズキ,高木,3,14,1,112,ひばりヶ丘停車場線,,一般都道,139.5435363,35.74136825
ハナミズキ,高木,4,30,3,112,ひばりヶ丘停車場線,,一般都道,139.5435353,35.7389858
ハナミズキ,高木,4,26,2,112,ひばりヶ丘停車場線,,一般都道,139.5435284,35.74144762
ハナミズキ,高木,5,33,2,112,ひばりヶ丘停車場線,,一般都道,139.5435248,35.73887873
ハナミズキ,高木,5,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5435245,35.74152024
ハナミズキ,高木,5,32,3,112,ひばりヶ丘停車場線,,一般都道,139.5435142,35.74158413
ハナミズキ,高木,5,38,2,112,ひばりヶ丘停車場線,,一般都道,139.5435102,35.74163761
ハナミズキ,高木,5,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5435023,35.74171253
ハナミズキ,高木,5,17,2,112,ひばりヶ丘停車場線,,一般都道,139.5434962,35.74178645
ハナミズキ,高木,5,46,3,112,ひばりヶ丘停車場線,,一般都道,139.5434909,35.73815298
ハナミズキ,高木,5,28,2,112,ひばりヶ丘停車場線,,一般都道,139.5434896,35.73810658
ハナミズキ,高木,6,50,3,112,ひばりヶ丘停車場線,,一般都道,139.5434881,35.74866055
ハナミズキ,高木,3,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5434869,35.73805468
ハナミズキ,高木,5,42,2,112,ひばりヶ丘停車場線,,一般都道,139.5434834,35.73799345
ハナミズキ,高木,5,29,2,112,ひばりヶ丘停車場線,,一般都道,139.5434819,35.73790821
ハナミズキ,高木,5,20,3,112,ひばりヶ丘停車場線,,一般都道,139.5434809,35.74191026
ハナミズキ,高木,5,39,2,112,ひばりヶ丘停車場線,,一般都道,139.5434788,35.7378683
ハナミズキ,高木,5,26,3,112,ひばりヶ丘停車場線,,一般都道,139.5434763,35.74195175
ハナミズキ,高木,4,38,3,112,ひばりヶ丘停車場線,,一般都道,139.5434756,35.73775892
ハナミズキ,高木,5,56,3,112,ひばりヶ丘停車場線,,一般都道,139.5434753,35.73781496
ハナミズキ,高木,4,24,2,112,ひばりヶ丘停車場線,,一般都道,139.5434712,35.73770345
ハナミズキ,高木,5,46,2,112,ひばりヶ丘停車場線,,一般都道,139.5434706,35.73764688
ハナミズキ,高木,5,26,2,112,ひばりヶ丘停車場線,,一般都道,139.5434703,35.73993045
ハナミズキ,高木,5,38,3,112,ひばりヶ丘停車場線,,一般都道,139.5434697,35.74012347
ハナミズキ,高木,4,37,2,112,ひばりヶ丘停車場線,,一般都道,139.5434687,35.73761263
ハナミズキ,高木,4,28,2,112,ひばりヶ丘停車場線,,一般都道,139.5434681,35.74023772
ハナミズキ,高木,5,18,2,112,ひばりヶ丘停車場線,,一般都道,139.5434677,35.74053804
ハナミズキ,高木,4,32,2,112,ひばりヶ丘停車場線,,一般都道,139.5434676,35.74027821
ハナミズキ,高木,4,25,3,112,ひばりヶ丘停車場線,,一般都道,139.5434674,35.74038537
ハナミズキ,高木,5,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5434669,35.74044282
ハナミズキ,高木,5,28,2,112,ひばりヶ丘停車場線,,一般都道,139.5434668,35.74049904
ハナミズキ,高木,5,31,3,112,ひばりヶ丘停車場線,,一般都道,139.5434657,35.73980949
ハナミズキ,高木,3,19,2,112,ひばりヶ丘停車場線,,一般都道,139.5434656,35.73976988
ハナミズキ,高木,4,24,2,112,ひばりヶ丘停車場線,,一般都道,139.5434655,35.73985589
ハナミズキ,高木,5,35,2,112,ひばりヶ丘停車場線,,一般都道,139.543465,35.73752247
ハナミズキ,高木,5,23,2,112,ひばりヶ丘停車場線,,一般都道,139.5434649,35.73971837
ハナミズキ,高木,4,17,2,112,ひばりヶ丘停車場線,,一般都道,139.5434645,35.74061412
ハナミズキ,高木,4,25,2,112,ひばりヶ丘停車場線,,一般都道,139.5434643,35.73967553
ハナミズキ,高木,5,33,2,112,ひばりヶ丘停車場線,,一般都道,139.543464,35.7406586
ハナミズキ,高木,5,35,2,112,ひばりヶ丘停車場線,,一般都道,139.5434628,35.73746781
ハナミズキ,高木,5,27,3,112,ひばりヶ丘停車場線,,一般都道,139.5434623,35.73959017
ハナミズキ,高木,5,32,2,112,ひばりヶ丘停車場線,,一般都道,139.5434619,35.73963336
ハナミズキ,高木,5,37,2,112,ひばりヶ丘停車場線,,一般都道,139.5434609,35.73741307
ハナミズキ,高木,4,26,2,112,ひばりヶ丘停車場線,,一般都道,139.5434594,35.74078572
ハナミズキ,高木,6,45,3,112,ひばりヶ丘停車場線,,一般都道,139.5434576,35.7373558
ハナミズキ,高木,5,37,3,112,ひばりヶ丘停車場線,,一般都道,139.5434573,35.74087075
ハナミズキ,高木,5,43,3,112,ひばりヶ丘停車場線,,一般都道,139.5434551,35.73729945
ハナミズキ,高木,4,25,3,112,ひばりヶ丘停車場線,,一般都道,139.5434549,35.73947265
ハナミズキ,高木,3,16,2,112,ひばりヶ丘停車場線,,一般都道,139.5434547,35.74089925
ハナミズキ,高木,5,35,3,112,ひばりヶ丘停車場線,,一般都道,139.5434509,35.73722419
ハナミズキ,高木,5,30,3,112,ひばりヶ丘停車場線,,一般都道,139.5434493,35.73940681
ハナミズキ,高木,4,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5434482,35.7371681
ハナミズキ,高木,4,26,3,112,ひばりヶ丘停車場線,,一般都道,139.5434475,35.74220818
ハナミズキ,高木,5,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5434472,35.73933599
ハナミズキ,高木,4,27,3,112,ひばりヶ丘停車場線,,一般都道,139.5434435,35.74225229
ハナミズキ,高木,4,31,2,112,ひばりヶ丘停車場線,,一般都道,139.5434432,35.73927726
ハナミズキ,高木,5,27,4,112,ひばりヶ丘停車場線,,一般都道,139.5434422,35.74301599
ハナミズキ,高木,4,24,2,112,ひばりヶ丘停車場線,,一般都道,139.5434363,35.73687894
ハナミズキ,高木,4,25,3,112,ひばりヶ丘停車場線,,一般都道,139.5434348,35.74230758
ハナミズキ,高木,5,31,2,112,ひばりヶ丘停車場線,,一般都道,139.5434326,35.73676359
カクレミノ,高木,3,24,4,112,ひばりヶ丘停車場線,,一般都道,139.5434296,35.74297221
ハナミズキ,高木,4,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5434283,35.73669204
ハナミズキ,高木,4,16,3,112,ひばりヶ丘停車場線,,一般都道,139.5434282,35.74130958
ハナミズキ,高木,4,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5434227,35.73653766
シラカシ,高木,5,30,2,112,ひばりヶ丘停車場線,,一般都道,139.5434193,35.738955
ハナミズキ,高木,5,30,2,112,ひばりヶ丘停車場線,,一般都道,139.5434185,35.73646847
ハナミズキ,高木,5,42,2,112,ひばりヶ丘停車場線,,一般都道,139.5434145,35.73890281
ハナミズキ,高木,5,32,3,112,ひばりヶ丘停車場線,,一般都道,139.5434143,35.74145529
ハナミズキ,高木,5,34,3,112,ひばりヶ丘停車場線,,一般都道,139.5434137,35.74148492
ハナミズキ,高木,5,31,2,112,ひばりヶ丘停車場線,,一般都道,139.5434123,35.73886221
ハナミズキ,高木,5,44,2,112,ひばりヶ丘停車場線,,一般都道,139.5434118,35.73630671
ハナミズキ,高木,5,33,2,112,ひばりヶ丘停車場線,,一般都道,139.5434082,35.73880726
ハナミズキ,高木,5,24,3,112,ひばりヶ丘停車場線,,一般都道,139.543406,35.7415323
ハナミズキ,高木,5,42,2,112,ひばりヶ丘停車場線,,一般都道,139.5434043,35.7360945
ハナミズキ,高木,4,12,1,112,ひばりヶ丘停車場線,,一般都道,139.5434042,35.74157391
ハナミズキ,高木,4,29,2,112,ひばりヶ丘停車場線,,一般都道,139.5434,35.73603909
ハナミズキ,高木,4,19,2,112,ひばりヶ丘停車場線,,一般都道,139.5433987,35.73857561
ハナミズキ,高木,5,40,2,112,ひばりヶ丘停車場線,,一般都道,139.5433968,35.73598557
ハナミズキ,高木,6,36,3,112,ひばりヶ丘停車場線,,一般都道,139.5433963,35.73852567
ハナミズキ,高木,6,38,3,112,ひばりヶ丘停車場線,,一般都道,139.5433948,35.73847686
ハナミズキ,高木,5,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5433947,35.74166432
ハナミズキ,高木,4,35,3,112,ひばりヶ丘停車場線,,一般都道,139.5433938,35.74300567
ハナミズキ,高木,3,24,3,112,ひばりヶ丘停車場線,,一般都道,139.5433926,35.74269629
ハナミズキ,高木,4,27,2,112,ひばりヶ丘停車場線,,一般都道,139.5433925,35.73842598
ハナミズキ,高木,5,48,3,112,ひばりヶ丘停車場線,,一般都道,139.5433902,35.74170499
ハナミズキ,高木,5,26,4,112,ひばりヶ丘停車場線,,一般都道,139.5433896,35.74271856
ハナミズキ,高木,6,37,3,112,ひばりヶ丘停車場線,,一般都道,139.5433891,35.73836891
カクレミノ,高木,4,35,4,112,ひばりヶ丘停車場線,,一般都道,139.5433886,35.74299446
ハナミズキ,高木,5,34,2,112,ひばりヶ丘停車場線,,一般都道,139.5433876,35.73831882
ハナミズキ,高木,5,38,4,112,ひばりヶ丘停車場線,,一般都道,139.5433865,35.74289225
イヌツゲ,中木,2,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5433862,35.74274258
ハナミズキ,高木,5,38,3,112,ひばりヶ丘停車場線,,一般都道,139.5433856,35.73566852
ハナミズキ,高木,3,13,2,112,ひばりヶ丘停車場線,,一般都道,139.543385,35.74175893
ハナミズキ,高木,6,51,3,112,ひばりヶ丘停車場線,,一般都道,139.5433849,35.73826285
イヌツゲ,中木,2,0,0,112,ひばりヶ丘停車場線,,一般都道,139.5433849,35.74277973
ハナミズキ,高木,4,37,4,112,ひばりヶ丘停車場線,,一般都道,139.5433829,35.74297739
ハナミズキ,高木,5,351,4,112,ひばりヶ丘停車場線,,一般都道,139.5433821,35.73561626
ハナミズキ,高木,4,38,2,112,ひばりヶ丘停車場線,,一般都道,139.5433802,35.73816231
ハナミズキ,高木,4,31,2,112,ひばりヶ丘停車場線,,一般都道,139.5433794,35.73812773
ハナミズキ,高木,3,19,2,112,ひばりヶ丘停車場線,,一般都道,139.5433762,35.74184257
ハナミズキ,高木,4,39,3,112,ひばりヶ丘停車場線,,一般都道,139.5433749,35.73803877
ハナミズキ,高木,5,45,3,112,ひばりヶ丘停車場線,,一般都道,139.5433729,35.73797602
ハナミズキ,高木,4,22,3,112,ひばりヶ丘停車場線,,一般都道,139.5433691,35.73529318
ハナミズキ,高木,6,33,3,112,ひばりヶ丘停車場線,,一般都道,139.5433677,35.73789025
ハナミズキ,高木,5,28,3,112,ひばりヶ丘停車場線,,一般都道,139.5433668,35.73523777
ハナミズキ,高木,5,30,3,112,ひばりヶ丘停車場線,,一般都道,139.5433654,35.73781841
ハナミズキ,高木,4,37,2,112,ひばりヶ丘停車場線,,一般都道,139.5433644,35.73774446
ハナミズキ,高木,4,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5433643,35.74193843
ハナミズキ,高木,5,21,2,112,ひばりヶ丘停車場線,,一般都道,139.5433626,35.73517284
ハナミズキ,高木,5,53,2,112,ひばりヶ丘停車場線,,一般都道,139.5433587,35.73766258
ハナミズキ,高木,5,47,2,112,ひばりヶ丘停車場線,,一般都道,139.5433582,35.73107332
ハナミズキ,高木,5,35,2,112,ひばりヶ丘停車場線,,一般都道,139.5433579,35.7350883
ハナミズキ,高木,4,19,2,112,ひばりヶ丘停車場線,,一般都道,139.543357,35.74201509
ハナミズキ,高木,5,14,2,112,ひばりヶ丘停車場線,,一般都道,139.5433564,35.73759429
ハナミズキ,高木,5,29,2,112,ひばりヶ丘停車場線,,一般都道,139.5433562,35.73504525
ハナミズキ,高木,5,41,2,112,ひばりヶ丘停車場線,,一般都道,139.5433529,35.73495958
ハナミズキ,高木,6,47,3,112,ひばりヶ丘停車場線,,一般都道,139.5433501,35.73746826
ハナミズキ,高木,6,56,3,112,ひばりヶ丘停車場線,,一般都道,139.5433497,35.73117353
ハナミズキ,高木,5,35,2,112,ひばりヶ丘停車場線,,一般都道,139.5433496,35.73484873
ハナミズキ,高木,5,42,3,112,ひばりヶ丘停車場線,,一般都道,139.5433471,35.73480005
ハナミズキ,高木,5,31,3,112,ひばりヶ丘停車場線,,一般都道,139.543347,35.73738864
ハナミズキ,高木,4,20,2,112,ひばりヶ丘停車場線,,一般都道,139.5433465,35.74208996
ハナミズキ,高木,5,29,2,112,ひばりヶ丘停車場線,,一般都道,139.5433465,35.74295028
ハナミズキ,高木,3,17,2,112,ひばりヶ丘停車場線,,一般都道,139.5433464,35.73466491
ハナミズキ,高木,4,25,2,112,ひばりヶ丘停車場線,,一般都道,139.5433447,35.7347035
ハナミズキ,高木,5,40,3,112,ひばりヶ丘停車場線,,一般都道,139.5433423,35.73729758
ハナミズキ,高木,4,17,2,112,ひばりヶ丘停車場線,,一般都道,139.5433417,35.73453769
ハナミズキ,高木,4,14,2,112,ひばりヶ丘停車場線,,一般都道,139.5433404,35.73449947
ハナミズキ,高木,5,42,4,112,ひばりヶ丘停車場線,,一般都道,139.5433402,35.7372377
ハナミズキ,高木,5,45,3,112,ひばりヶ丘停車場線,,一般都道,139.5433382,35.73127462
ハナミズキ,高木,3,21,2,112,ひばりヶ丘停車場線,,一般都道,139.5433375,35.74217684
ハナミズキ,高木,5,33,3,112,ひばりヶ丘停車場線,,一般都道,139.5433369,35.73713801
ハナミズキ,高木,6,58,5,112,ひばりヶ丘停車場線,,一般都道,139.5433345,35.73439318
